ID,Trial_Index,Condition,Condition_label,Trial_Type,Trial_type_label,Visual_stimulus,Tactile_stimulus,Felt_position,RT,Error,Visual_error,log_RT
19,26,1,hand,4,DP,4,3,4,0.663,1,1.0,-0.4109802887962745
19,27,1,hand,3,SP,1,1,1,0.652,0,,-0.4277107170554841
19,28,1,hand,1,OT,0,4,2,0.55,1,,-0.5978370007556204
19,30,1,hand,3,SP,3,3,3,0.524,0,,-0.6462635946610948
19,31,1,hand,4,DP,2,1,2,0.465,1,1.0,-0.7657178733947807
19,32,1,hand,3,SP,2,2,2,0.469,0,,-0.7571525105358577
19,33,1,hand,1,OT,0,1,1,0.566,0,,-0.5691612007789542
19,35,1,hand,4,DP,1,3,1,0.746,1,1.0,-0.2930296787783762
19,36,1,hand,3,SP,1,1,1,0.55,0,,-0.5978370007556204
19,37,1,hand,3,SP,1,1,1,0.636,0,,-0.4525567156420149
19,38,1,hand,3,SP,2,2,2,0.624,0,,-0.47160491061270937
19,39,1,hand,4,DP,2,1,2,0.651,1,1.0,-0.42924563677356775
19,40,1,hand,3,SP,3,3,3,0.676,0,,-0.3915622029391729
19,41,1,hand,4,DP,3,4,3,0.508,1,1.0,-0.6772738314036552
19,42,1,hand,3,SP,2,2,2,0.47,0,,-0.7550225842780328
19,43,1,hand,4,DP,1,2,1,0.541,1,1.0,-0.6143360001356555
19,45,1,hand,1,OT,0,4,4,1.039,0,,0.03825871211709027
19,46,1,hand,1,OT,0,3,3,0.635,0,,-0.4541302800894454
19,47,1,hand,1,OT,0,4,4,0.453,0,,-0.791863153499103
19,48,1,hand,3,SP,4,4,4,0.507,0,,-0.6792442753909539
19,49,1,hand,4,DP,4,1,4,0.537,1,1.0,-0.6217571844732723
19,50,1,hand,1,OT,0,1,2,0.666,1,,-0.40646560844174784
19,52,1,hand,1,OT,0,1,1,0.957,0,,-0.04395188752918283
19,53,1,hand,1,OT,0,2,2,0.689,0,,-0.37251400796847856
19,54,1,hand,3,SP,4,4,4,0.624,0,,-0.47160491061270937
19,55,1,hand,3,SP,4,4,4,0.454,0,,-0.789658080940789
19,56,1,hand,4,DP,1,4,1,0.497,1,1.0,-0.6991652528855083
19,58,1,hand,1,OT,0,3,1,0.76,1,,-0.2744368457017603
19,60,1,hand,3,SP,3,3,3,0.62,0,,-0.4780358009429998
19,61,1,hand,4,DP,2,4,2,0.535,1,1.0,-0.6254885320861304
19,62,1,hand,1,OT,0,2,2,0.817,0,,-0.20211618412213422
19,63,1,hand,4,DP,1,3,1,0.535,1,1.0,-0.6254885320861304
20,1,1,hand,1,OT,0,2,2,0.983,0,,-0.017146158834970514
20,2,1,hand,1,OT,0,2,2,0.468,0,,-0.7592869830644903
20,3,1,hand,1,OT,0,4,4,0.55,0,,-0.5978370007556204
20,4,1,hand,1,OT,0,3,3,0.414,0,,-0.8818893051568227
20,6,1,hand,3,SP,2,2,2,0.549,0,,-0.5996568374726063
20,7,1,hand,4,DP,4,1,1,0.72,0,0.0,-0.3285040669720361
20,9,1,hand,4,DP,1,4,4,0.512,0,0.0,-0.6694306539426292
20,10,1,hand,1,OT,0,4,4,0.526,0,,-0.6424540662444271
20,11,1,hand,4,DP,1,2,2,0.61,0,0.0,-0.4942963218147801
20,12,1,hand,4,DP,2,4,2,0.605,1,1.0,-0.5025268209512956
20,13,1,hand,3,SP,4,4,4,0.524,0,,-0.6462635946610948
20,14,1,hand,4,DP,2,1,1,0.805,0,0.0,-0.21691300156357363
20,15,1,hand,3,SP,1,1,1,0.58,0,,-0.5447271754416722
20,16,1,hand,3,SP,3,3,3,0.564,0,,-0.5727010274840783
20,20,1,hand,3,SP,2,2,2,0.607,0,,-0.4992264879226388
20,21,1,hand,4,DP,1,3,1,0.607,1,1.0,-0.4992264879226388
20,24,1,hand,3,SP,2,2,2,0.576,0,,-0.5516476182862459
20,25,1,hand,1,OT,0,2,2,1.222,0,,0.20048886074940356
20,26,1,hand,3,SP,1,1,1,0.652,0,,-0.4277107170554841
20,27,1,hand,1,OT,0,3,3,0.734,0,,-0.3092462503676215
20,28,1,hand,4,DP,3,2,2,0.801,0,0.0,-0.22189433191377778
20,29,1,hand,3,SP,4,4,4,0.568,0,,-0.5656338602609858
20,32,1,hand,1,OT,0,2,2,0.844,0,,-0.16960278438617998
20,33,1,hand,3,SP,1,1,1,0.676,0,,-0.3915622029391729
20,34,1,hand,1,OT,0,4,4,0.732,0,,-0.3119747650208255
20,35,1,hand,1,OT,0,3,3,0.604,0,,-0.5041810810473222
20,36,1,hand,3,SP,4,4,4,0.456,0,,-0.7852624694677509
20,37,1,hand,3,SP,3,3,3,0.666,0,,-0.40646560844174784
20,38,1,hand,1,OT,0,3,3,0.622,0,,-0.4748151862429576
20,39,1,hand,4,DP,3,1,1,0.817,0,0.0,-0.20211618412213422
20,41,1,hand,3,SP,4,4,4,0.634,0,,-0.4557063245449111
20,42,1,hand,1,OT,0,1,1,0.841,0,,-0.17316361900918903
20,43,1,hand,3,SP,3,3,3,0.648,0,,-0.4338645826298623
20,44,1,hand,1,OT,0,4,4,0.79,0,,-0.23572233352106983
20,46,1,hand,4,DP,4,2,2,0.997,0,0.0,-0.0030045090202987243
20,47,1,hand,1,OT,0,1,1,0.721,0,,-0.327116141697188
20,48,1,hand,4,DP,1,2,2,0.733,0,0.0,-0.3106095770954856
20,49,1,hand,4,DP,4,3,3,0.736,0,0.0,-0.3065251602532608
20,50,1,hand,3,SP,3,3,3,0.595,0,,-0.5191938734365074
20,53,1,hand,1,OT,0,1,1,0.705,0,,-0.34955747616986843
20,55,1,hand,3,SP,1,1,1,0.856,0,,-0.15548490284039498
20,56,1,hand,3,SP,2,2,2,0.608,0,,-0.49758039701597007
20,57,1,hand,4,DP,1,4,4,0.954,0,0.0,-0.04709160753385057
20,59,1,hand,4,DP,2,1,1,0.481,0,0.0,-0.731888008876376
20,60,1,hand,4,DP,3,4,4,0.582,0,0.0,-0.5412848312506993
20,61,1,hand,4,DP,2,3,3,0.537,0,0.0,-0.6217571844732723
20,63,1,hand,4,DP,1,3,3,0.871,0,0.0,-0.13811330212963427
20,64,1,hand,1,OT,0,1,1,0.663,0,,-0.4109802887962745
21,1,1,hand,3,SP,1,1,1,0.0,0,,-inf
21,2,1,hand,1,OT,0,3,3,0.689,0,,-0.37251400796847856
21,5,1,hand,3,SP,4,4,4,0.773,0,,-0.25747623039471507
21,6,1,hand,4,DP,1,3,3,0.704,0,0.0,-0.3509769228240947
21,7,1,hand,4,DP,1,3,3,1.152,0,0.0,0.14149956227369942
21,8,1,hand,1,OT,0,4,4,0.773,0,,-0.25747623039471507
21,10,1,hand,1,OT,0,2,2,0.678,0,,-0.38860799104174143
21,11,1,hand,4,DP,4,2,2,0.758,0,0.0,-0.2770718933397654
21,13,1,hand,3,SP,2,2,2,0.762,0,,-0.2718087232954908
21,14,1,hand,1,OT,0,1,1,0.859,0,,-0.1519863569978817
21,15,1,hand,1,OT,0,1,1,0.844,0,,-0.16960278438617998
21,16,1,hand,4,DP,1,4,4,0.776,0,0.0,-0.25360275879891825
21,17,1,hand,4,DP,4,1,1,0.816,0,0.0,-0.2033409240180301
21,19,1,hand,1,OT,0,3,3,1.027,0,,0.026641930946421092
21,20,1,hand,4,DP,1,2,2,0.716,0,0.0,-0.3340751120214915
21,21,1,hand,1,OT,0,2,2,0.58,0,,-0.5447271754416722
21,22,1,hand,3,SP,4,4,4,0.594,0,,-0.5208759596194922
21,23,1,hand,3,SP,3,3,3,0.605,0,,-0.5025268209512956
21,26,1,hand,1,OT,0,4,4,0.871,0,,-0.13811330212963427
21,27,1,hand,3,SP,1,1,1,0.609,0,,-0.49593701127224005
21,29,1,hand,4,DP,2,4,4,0.79,0,0.0,-0.23572233352106983
21,32,1,hand,1,OT,0,3,3,0.899,0,,-0.10647224451051676
21,34,1,hand,1,OT,0,1,1,0.887,0,,-0.11991029667255755
21,35,1,hand,3,SP,3,3,3,0.621,0,,-0.4764241970486583
21,36,1,hand,4,DP,3,4,4,0.566,0,0.0,-0.5691612007789542
21,37,1,hand,4,DP,3,2,2,0.527,0,0.0,-0.6405547304407747
21,38,1,hand,1,OT,0,2,2,0.705,0,,-0.34955747616986843
21,39,1,hand,3,SP,1,1,1,0.549,0,,-0.5996568374726063
21,40,1,hand,3,SP,2,2,2,0.484,0,,-0.7256703722655053
21,44,1,hand,3,SP,2,2,2,0.746,0,,-0.2930296787783762
21,45,1,hand,4,DP,2,1,1,0.73,0,0.0,-0.31471074483970024
21,46,1,hand,3,SP,4,4,4,0.622,0,,-0.4748151862429576
21,48,1,hand,4,DP,3,1,1,0.764,0,0.0,-0.2691874898156165
21,49,1,hand,1,OT,0,3,3,1.136,0,,0.1275133202989595
21,50,1,hand,1,OT,0,2,2,0.647,0,,-0.43540898448123644
21,51,1,hand,3,SP,3,3,3,0.844,0,,-0.16960278438617998
21,52,1,hand,4,DP,4,3,4,0.985,1,1.0,-0.015113637810048184
21,53,1,hand,1,OT,0,4,4,0.675,0,,-0.3930425881096072
21,54,1,hand,3,SP,4,4,4,0.873,0,,-0.13581972314253485
21,56,1,hand,1,OT,0,4,4,0.718,0,,-0.33128570993391293
21,57,1,hand,3,SP,2,2,2,0.831,0,,-0.18512548412668892
21,58,1,hand,4,DP,2,3,3,1.01,0,0.0,0.009950330853168092
21,59,1,hand,4,DP,2,1,1,0.89,0,0.0,-0.11653381625595151
21,60,1,hand,1,OT,0,1,1,0.76,0,,-0.2744368457017603
21,61,1,hand,3,SP,3,3,3,0.75,0,,-0.2876820724517809
21,62,1,hand,3,SP,1,1,1,0.735,0,,-0.3078847797693004
21,63,1,hand,4,DP,1,4,4,0.704,0,0.0,-0.3509769228240947
21,64,1,hand,4,DP,1,2,4,0.801,1,0.0,-0.22189433191377778
22,2,1,hand,4,DP,1,4,4,0.633,0,0.0,-0.45728485683796083
22,3,1,hand,4,DP,1,3,1,0.594,1,1.0,-0.5208759596194922
22,4,1,hand,4,DP,1,2,2,0.661,0,0.0,-0.41400143913045073
22,5,1,hand,1,OT,0,3,3,0.578,0,,-0.5481814103097596
22,6,1,hand,4,DP,2,4,2,0.704,1,1.0,-0.3509769228240947
22,7,1,hand,1,OT,0,2,2,0.605,0,,-0.5025268209512956
22,10,1,hand,4,DP,4,1,1,0.522,0,0.0,-0.6500876910994983
22,11,1,hand,1,OT,0,4,4,0.707,0,,-0.34672461308556435
22,13,1,hand,4,DP,4,2,1,0.647,1,0.0,-0.43540898448123644
22,14,1,hand,3,SP,4,4,1,0.985,1,,-0.015113637810048184
22,15,1,hand,4,DP,2,1,1,0.424,0,0.0,-0.8580218237501793
22,16,1,hand,3,SP,4,4,1,0.495,1,,-0.7031975164134467
22,17,1,hand,4,DP,4,3,3,0.579,0,0.0,-0.5464528014091419
22,18,1,hand,3,SP,2,2,1,0.498,1,,-0.6971552019574841
22,19,1,hand,1,OT,0,4,4,0.648,0,,-0.4338645826298623
22,20,1,hand,4,DP,3,2,2,0.527,0,0.0,-0.6405547304407747
22,22,1,hand,1,OT,0,1,1,0.653,0,,-0.42617814970570594
22,24,1,hand,3,SP,2,2,2,0.846,0,,-0.1672359193759138
22,25,1,hand,4,DP,3,4,0,0.0,1,0.0,-inf
22,26,1,hand,3,SP,4,4,4,0.704,0,,-0.3509769228240947
22,27,1,hand,1,OT,0,3,3,0.578,0,,-0.5481814103097596
22,28,1,hand,1,OT,0,2,2,0.665,0,,-0.4079682383262829
22,29,1,hand,1,OT,0,4,4,0.58,0,,-0.5447271754416722
22,30,1,hand,3,SP,3,3,3,0.453,0,,-0.791863153499103
22,32,1,hand,3,SP,2,2,2,0.467,0,,-0.7614260213132397
22,35,1,hand,1,OT,0,3,3,0.546,0,,-0.6051363032372319
22,36,1,hand,1,OT,0,1,1,0.758,0,,-0.2770718933397654
22,37,1,hand,4,DP,1,4,2,0.718,1,0.0,-0.33128570993391293
22,38,1,hand,1,OT,0,3,3,0.693,0,,-0.3667252797922339
22,40,1,hand,3,SP,2,2,2,0.691,0,,-0.3696154552144672
22,41,1,hand,3,SP,1,1,1,0.579,0,,-0.5464528014091419
22,42,1,hand,1,OT,0,2,2,0.526,0,,-0.6424540662444271
22,43,1,hand,1,OT,0,4,4,0.637,0,,-0.45098562340997367
22,44,1,hand,3,SP,4,4,4,0.597,0,,-0.515838165589535
22,45,1,hand,4,DP,1,3,3,0.563,0,0.0,-0.5744756508424468
22,46,1,hand,3,SP,3,3,3,0.482,0,,-0.7298111649315367
22,48,1,hand,4,DP,2,1,1,0.705,0,0.0,-0.34955747616986843
22,49,1,hand,4,DP,1,2,2,0.54,0,0.0,-0.616186139423817
22,51,1,hand,4,DP,2,3,3,0.498,0,0.0,-0.6971552019574841
22,53,1,hand,3,SP,3,3,1,0.499,1,,-0.6951491832306184
22,54,1,hand,3,SP,1,1,1,0.777,0,,-0.25231492861448956
22,55,1,hand,3,SP,3,3,3,0.676,0,,-0.3915622029391729
22,57,1,hand,4,DP,3,1,1,0.537,0,0.0,-0.6217571844732723
22,59,1,hand,1,OT,0,1,1,0.633,0,,-0.45728485683796083
22,61,1,hand,3,SP,1,1,1,0.508,0,,-0.6772738314036552
22,62,1,hand,1,OT,0,1,1,0.508,0,,-0.6772738314036552
22,63,1,hand,3,SP,1,1,1,0.619,0,,-0.47965000629754095
22,64,1,hand,1,OT,0,2,2,0.637,0,,-0.45098562340997367
23,1,1,hand,1,OT,0,2,2,0.0,0,,-inf
23,3,1,hand,3,SP,1,1,1,0.717,0,,-0.33267943838251673
23,5,1,hand,3,SP,2,2,2,0.649,0,,-0.43232256227804705
23,6,1,hand,4,DP,4,1,1,0.884,0,0.0,-0.1232982163444936
23,7,1,hand,3,SP,3,3,3,0.535,0,,-0.6254885320861304
23,9,1,hand,4,DP,3,2,2,0.765,0,0.0,-0.2678794451556012
23,11,1,hand,3,SP,1,1,1,0.788,0,,-0.2382571891242579
23,12,1,hand,1,OT,0,2,2,0.579,0,,-0.5464528014091419
23,15,1,hand,4,DP,2,1,1,0.41,0,0.0,-0.8915981192837836
23,16,1,hand,4,DP,1,4,4,0.469,0,0.0,-0.7571525105358577
23,17,1,hand,3,SP,3,3,3,0.511,0,,-0.6713856887784326
23,18,1,hand,1,OT,0,1,1,0.744,0,,-0.2957142441490452
23,19,1,hand,3,SP,4,4,4,0.549,0,,-0.5996568374726063
23,20,1,hand,3,SP,3,3,3,0.448,0,,-0.8029620465671519
23,22,1,hand,1,OT,0,1,1,0.637,0,,-0.45098562340997367
23,23,1,hand,4,DP,1,4,2,0.553,1,0.0,-0.5923972774598022
23,25,1,hand,4,DP,1,2,2,0.577,0,0.0,-0.5499130124740376
23,26,1,hand,1,OT,0,2,2,1.023,0,,0.02273948696948934
23,28,1,hand,1,OT,0,4,4,0.675,0,,-0.3930425881096072
23,30,1,hand,4,DP,4,3,4,0.762,1,1.0,-0.2718087232954908
23,32,1,hand,1,OT,0,2,2,0.902,0,,-0.10314075891951337
23,33,1,hand,4,DP,2,4,3,0.721,1,0.0,-0.327116141697188
23,34,1,hand,1,OT,0,1,1,0.607,0,,-0.4992264879226388
23,35,1,hand,4,DP,3,1,1,0.775,0,0.0,-0.25489224962879004
23,36,1,hand,1,OT,0,4,4,0.744,0,,-0.2957142441490452
23,37,1,hand,4,DP,1,3,3,0.47,0,0.0,-0.7550225842780328
23,38,1,hand,1,OT,0,3,3,0.732,0,,-0.3119747650208255
23,39,1,hand,1,OT,0,3,3,0.704,0,,-0.3509769228240947
23,40,1,hand,3,SP,1,1,1,0.76,0,,-0.2744368457017603
23,41,1,hand,1,OT,0,3,3,0.554,0,,-0.5905905922348531
23,42,1,hand,3,SP,4,4,4,0.595,0,,-0.5191938734365074
23,43,1,hand,3,SP,4,4,4,0.577,0,,-0.5499130124740376
23,44,1,hand,3,SP,1,1,1,0.608,0,,-0.49758039701597007
23,45,1,hand,1,OT,0,4,4,0.703,0,,-0.3523983871714722
23,48,1,hand,3,SP,4,4,4,0.62,0,,-0.4780358009429998
23,49,1,hand,4,DP,4,2,4,0.759,1,1.0,-0.27575350158650713
23,50,1,hand,3,SP,3,3,3,0.65,0,,-0.4307829160924542
23,51,1,hand,3,SP,2,2,2,0.456,0,,-0.7852624694677509
23,53,1,hand,1,OT,0,4,4,0.703,0,,-0.3523983871714722
23,54,1,hand,4,DP,1,3,3,0.662,0,0.0,-0.4124897230451288
23,55,1,hand,4,DP,1,2,2,0.511,0,0.0,-0.6713856887784326
23,56,1,hand,3,SP,2,2,2,0.455,0,,-0.7874578600311866
23,57,1,hand,1,OT,0,1,1,0.736,0,,-0.3065251602532608
23,59,1,hand,4,DP,2,1,1,0.704,0,0.0,-0.3509769228240947
23,60,1,hand,1,OT,0,3,3,0.827,0,,-0.1899505839584458
23,62,1,hand,3,SP,2,2,2,0.567,0,,-0.5673959752543851
23,63,1,hand,4,DP,3,4,2,0.761,1,0.0,-0.2731219211204512
23,64,1,hand,4,DP,2,3,1,0.54,1,0.0,-0.616186139423817
24,1,1,hand,4,DP,4,3,3,0.0,0,0.0,-inf
24,2,1,hand,1,OT,0,1,1,1.013,0,,0.01291622526654623
24,4,1,hand,3,SP,4,4,4,0.871,0,,-0.13811330212963427
24,5,1,hand,3,SP,1,1,1,0.635,0,,-0.4541302800894454
24,6,1,hand,4,DP,3,2,2,0.731,0,0.0,-0.3133418192323586
24,7,1,hand,4,DP,1,2,2,0.845,0,0.0,-0.16841865162496325
24,9,1,hand,3,SP,4,4,4,0.985,0,,-0.015113637810048184
24,10,1,hand,1,OT,0,3,3,1.219,0,,0.19803085049913455
24,11,1,hand,3,SP,4,4,3,0.722,1,,-0.32573014008931084
24,12,1,hand,1,OT,0,3,3,0.943,0,,-0.05868899634867961
24,13,1,hand,3,SP,2,2,2,0.732,0,,-0.3119747650208255
24,14,1,hand,4,DP,4,2,4,0.577,1,1.0,-0.5499130124740376
24,17,1,hand,3,SP,1,1,1,0.827,0,,-0.1899505839584458
24,18,1,hand,3,SP,3,3,3,0.779,0,,-0.24974423311138874
24,19,1,hand,4,DP,1,4,2,0.97,1,0.0,-0.030459207484708574
24,21,1,hand,1,OT,0,1,1,1.12,0,,0.11332868530700327
24,22,1,hand,4,DP,4,1,2,1.386,1,0.0,0.32642190076771144
24,23,1,hand,3,SP,1,1,1,0.886,0,,-0.1210383283770561
24,24,1,hand,3,SP,2,2,2,0.787,0,,-0.2395270305647338
24,26,1,hand,4,DP,3,1,3,0.842,1,1.0,-0.17197526473981037
24,27,1,hand,3,SP,1,1,1,0.786,0,,-0.24079848655293046
24,28,1,hand,4,DP,1,4,4,0.623,0,0.0,-0.4732087601946839
24,29,1,hand,4,DP,2,1,1,0.832,0,0.0,-0.1839228381609285
24,30,1,hand,1,OT,0,4,4,1.053,0,,0.051643233151838386
24,31,1,hand,4,DP,3,4,3,0.969,1,1.0,-0.03149066709137085
24,33,1,hand,1,OT,0,3,1,0.929,1,,-0.07364654016829848
24,34,1,hand,1,OT,0,4,4,1.038,0,,0.03729578474369693
24,35,1,hand,4,DP,2,4,2,1.055,1,1.0,0.05354076692802976
24,36,1,hand,3,SP,2,2,2,0.706,0,,-0.34814004148889505
24,38,1,hand,1,OT,0,2,2,0.883,0,,-0.12443007837817703
24,40,1,hand,4,DP,2,1,1,0.999,0,0.0,-0.0010005003335835344
24,41,1,hand,4,DP,1,3,1,1.095,1,1.0,0.09075436326846412
24,43,1,hand,3,SP,3,3,3,0.871,0,,-0.13811330212963427
24,44,1,hand,1,OT,0,2,2,0.886,0,,-0.1210383283770561
24,45,1,hand,1,OT,0,4,4,0.871,0,,-0.13811330212963427
24,46,1,hand,4,DP,2,3,1,1.133,1,0.0,0.12486898204586927
24,47,1,hand,1,OT,0,4,4,1.023,0,,0.02273948696948934
24,48,1,hand,1,OT,0,2,2,0.816,0,,-0.2033409240180301
24,49,1,hand,1,OT,0,1,1,0.732,0,,-0.3119747650208255
24,50,1,hand,3,SP,3,3,3,0.772,0,,-0.25877072895736086
24,51,1,hand,1,OT,0,3,3,0.884,0,,-0.1232982163444936
24,57,1,hand,1,OT,0,1,1,1.026,0,,0.025667746748577813
24,58,1,hand,1,OT,0,2,2,0.845,0,,-0.16841865162496325
24,59,1,hand,3,SP,4,4,4,0.691,0,,-0.3696154552144672
24,60,1,hand,4,DP,1,3,3,0.675,0,0.0,-0.3930425881096072
24,61,1,hand,3,SP,2,2,2,0.773,0,,-0.25747623039471507
24,62,1,hand,4,DP,1,2,2,0.885,0,0.0,-0.12216763397420753
24,64,1,hand,3,SP,3,3,3,1.024,0,,0.023716526617316065
25,1,1,hand,3,SP,2,2,2,1.411,0,,0.34429867287067695
25,3,1,hand,1,OT,0,3,3,1.203,0,,0.18481843699254188
25,4,1,hand,1,OT,0,3,3,0.721,0,,-0.327116141697188
25,6,1,hand,1,OT,0,4,4,1.036,0,,0.035367143837291344
25,7,1,hand,3,SP,3,3,3,1.11,0,,0.10436001532424286
25,8,1,hand,1,OT,0,3,3,0.717,0,,-0.33267943838251673
25,9,1,hand,3,SP,4,4,4,0.647,0,,-0.43540898448123644
25,10,1,hand,3,SP,4,4,4,0.497,0,,-0.6991652528855083
25,11,1,hand,4,DP,4,1,2,1.025,1,0.0,0.024692612590371414
25,12,1,hand,4,DP,3,1,1,1.32,0,0.0,0.27763173659827955
25,14,1,hand,1,OT,0,4,4,0.731,0,,-0.3133418192323586
25,15,1,hand,1,OT,0,1,1,0.636,0,,-0.4525567156420149
25,16,1,hand,3,SP,2,2,2,0.621,0,,-0.4764241970486583
25,18,1,hand,4,DP,3,4,3,0.483,1,1.0,-0.7277386253295643
25,19,1,hand,3,SP,3,3,3,0.79,0,,-0.23572233352106983
25,20,1,hand,3,SP,1,1,1,0.605,0,,-0.5025268209512956
25,22,1,hand,4,DP,3,2,2,0.758,0,0.0,-0.2770718933397654
25,24,1,hand,4,DP,2,1,1,0.814,0,0.0,-0.20579491297959682
25,28,1,hand,1,OT,0,3,3,1.639,0,,0.49408629976169266
25,29,1,hand,3,SP,3,3,3,0.65,0,,-0.4307829160924542
25,31,1,hand,3,SP,3,3,3,0.763,0,,-0.27049724769768
25,32,1,hand,1,OT,0,1,1,0.816,0,,-0.2033409240180301
25,33,1,hand,4,DP,1,2,2,0.969,0,0.0,-0.03149066709137085
25,35,1,hand,1,OT,0,4,4,1.123,0,,0.11600367575630613
25,36,1,hand,4,DP,1,3,1,0.802,1,1.0,-0.2206466711156225
25,37,1,hand,1,OT,0,2,2,0.675,0,,-0.3930425881096072
25,38,1,hand,1,OT,0,4,4,0.928,0,,-0.07472354619593642
25,39,1,hand,1,OT,0,1,1,0.842,0,,-0.17197526473981037
25,41,1,hand,4,DP,1,4,1,1.79,1,1.0,0.5822156198526637
25,42,1,hand,3,SP,4,4,4,0.0,0,,-inf
25,43,1,hand,4,DP,2,3,3,1.251,0,0.0,0.223943231484774
25,44,1,hand,3,SP,2,2,2,1.89,0,,0.636576829071551
25,45,1,hand,3,SP,1,1,1,0.678,0,,-0.38860799104174143
25,46,1,hand,3,SP,1,1,1,0.594,0,,-0.5208759596194922
25,47,1,hand,1,OT,0,1,1,1.078,0,,0.07510747248680548
25,48,1,hand,4,DP,1,4,1,0.552,1,1.0,-0.5942072327050416
25,49,1,hand,1,OT,0,2,2,0.86,0,,-0.15082288973458366
25,52,1,hand,4,DP,1,3,1,0.979,1,1.0,-0.021223636451626688
25,53,1,hand,3,SP,1,1,1,0.885,0,,-0.12216763397420753
25,54,1,hand,4,DP,2,4,2,0.666,1,1.0,-0.40646560844174784
25,55,1,hand,4,DP,1,2,2,0.62,0,0.0,-0.4780358009429998
25,57,1,hand,1,OT,0,2,2,1.848,0,,0.6141039732194925
25,59,1,hand,4,DP,4,3,3,1.65,0,0.0,0.5007752879124892
25,60,1,hand,3,SP,4,4,4,0.469,0,,-0.7571525105358577
25,61,1,hand,1,OT,0,2,2,1.008,0,,0.007968169649176881
25,62,1,hand,3,SP,2,2,2,0.845,0,,-0.16841865162496325
25,63,1,hand,4,DP,4,2,2,0.872,0,0.0,-0.13696585507315742
25,64,1,hand,4,DP,2,1,1,0.555,0,0.0,-0.5887871652357024
26,2,1,hand,4,DP,3,4,3,0.0,1,1.0,-inf
26,3,1,hand,1,OT,0,4,4,0.619,0,,-0.47965000629754095
26,4,1,hand,3,SP,3,3,3,0.692,0,,-0.36816932336446756
26,5,1,hand,4,DP,2,1,1,0.719,0,0.0,-0.3298939212610904
26,6,1,hand,4,DP,1,2,2,0.565,0,0.0,-0.5709295478356962
26,7,1,hand,1,OT,0,4,4,0.788,0,,-0.2382571891242579
26,8,1,hand,4,DP,4,3,1,0.561,1,0.0,-0.5780343734594406
26,9,1,hand,4,DP,1,4,1,0.549,1,1.0,-0.5996568374726063
26,11,1,hand,4,DP,1,3,1,0.48,1,1.0,-0.7339691750802004
26,13,1,hand,1,OT,0,3,3,0.665,0,,-0.4079682383262829
26,14,1,hand,1,OT,0,3,3,0.583,0,,-0.5395680926316447
26,16,1,hand,3,SP,4,4,2,0.761,1,,-0.2731219211204512
26,17,1,hand,3,SP,1,1,1,0.734,0,,-0.3092462503676215
26,18,1,hand,3,SP,1,1,1,0.592,0,,-0.5242486440981314
26,21,1,hand,3,SP,3,3,3,0.554,0,,-0.5905905922348531
26,22,1,hand,4,DP,2,3,3,0.847,0,0.0,-0.1660545843300827
26,24,1,hand,4,DP,1,4,2,0.536,1,0.0,-0.623621117911335
26,25,1,hand,3,SP,4,4,2,0.799,1,,-0.22439433321586233
26,26,1,hand,1,OT,0,2,2,0.873,0,,-0.13581972314253485
26,28,1,hand,1,OT,0,1,1,0.818,0,,-0.20089294237939007
26,29,1,hand,1,OT,0,4,4,0.621,0,,-0.4764241970486583
26,30,1,hand,1,OT,0,1,1,0.706,0,,-0.34814004148889505
26,31,1,hand,3,SP,2,2,1,0.498,1,,-0.6971552019574841
26,34,1,hand,1,OT,0,3,3,0.678,0,,-0.38860799104174143
26,35,1,hand,1,OT,0,3,3,0.608,0,,-0.49758039701597007
26,36,1,hand,3,SP,2,2,1,0.61,1,,-0.4942963218147801
26,37,1,hand,1,OT,0,4,4,0.731,0,,-0.3133418192323586
26,38,1,hand,1,OT,0,1,1,0.674,0,,-0.39452516806982996
26,39,1,hand,1,OT,0,1,1,0.763,0,,-0.27049724769768
26,41,1,hand,4,DP,1,2,1,0.633,1,1.0,-0.45728485683796083
26,42,1,hand,1,OT,0,2,2,0.772,0,,-0.25877072895736086
26,43,1,hand,3,SP,2,2,2,0.624,0,,-0.47160491061270937
26,44,1,hand,3,SP,3,3,3,0.814,0,,-0.20579491297959682
26,45,1,hand,4,DP,2,1,1,1.33,0,0.0,0.28517894223366247
26,46,1,hand,3,SP,2,2,2,0.926,0,,-0.07688104433595762
26,47,1,hand,4,DP,3,2,2,0.787,0,0.0,-0.2395270305647338
26,48,1,hand,1,OT,0,2,2,1.262,0,,0.23269776411902143
26,49,1,hand,3,SP,3,3,3,0.772,0,,-0.25877072895736086
26,51,1,hand,4,DP,4,1,1,0.832,0,0.0,-0.1839228381609285
26,53,1,hand,4,DP,4,2,2,0.707,0,0.0,-0.34672461308556435
26,55,1,hand,3,SP,4,4,4,1.111,0,,0.10526051065749294
26,56,1,hand,4,DP,1,3,1,0.833,1,1.0,-0.1827216368152944
26,57,1,hand,1,OT,0,2,2,1.096,0,,0.09166718852582387
26,58,1,hand,3,SP,4,4,4,0.68,0,,-0.3856624808119846
26,60,1,hand,4,DP,3,1,1,0.0,0,0.0,-inf
26,61,1,hand,3,SP,1,1,1,0.0,0,,-inf
26,62,1,hand,3,SP,1,1,1,0.0,0,,-inf
26,64,1,hand,4,DP,2,4,2,0.0,1,1.0,-inf
27,2,1,hand,3,SP,4,4,4,0.721,0,,-0.327116141697188
